Timestamp,year,TOT_PREP(mm),Total Inrrad,Tatal PFD,Total Global Rad,Global Ref,Std Global Rad,Std Ref Rad,Max Wind_S,Time,AirTC_Max,Time,RH_Max,Time,min Wind_s,Time,AirTC_Min,Time,RH_Min,Tmin RH,MWind Seep,MWind deg.,Std m deg,Std Wind_S,0-45,45-90,90-135,135-180,180-225,225-270,270-315,315-360,Volt,Comentarios
1/1/2017,2017,0.8,2105.9,4590.5,688.2,49.4,238.1,14.04,5.235,2243,26.18,1252,88.9,753,0,1,20.78,738,60.46,1700,1.188,91.1,69.11,0.849,0.164,0.213,0.331,0.151,0.073,0.055,0.078,0.123,12.3,
1/2/2017,2017,10.1,1541.8,3388.5,482.5,39.89,176.2,10.51,6.833,1954,24.76,1135,94.6,1819,0,2,20.2,1826,66.07,1004,1.278,123.3,71.3,0.904,0.11,0.24,0.374,0.207,0.112,0.085,0.074,0.076,12.32,
1/3/2017,2017,1.9,2553.5,5580.7,833,57.95,278.1,15.05,5.554,49,25.94,1346,93.1,0,0,22,20.77,1802,60.18,1314,1.442,122.7,55.45,0.8,0.104,0.143,0.495,0.406,0.073,0.031,0.073,0.116,12.31,
1/4/2017,2017,0.2,2524.2,5513.1,823,56.54,268.4,14.7,4.915,1337,26.21,1609,91.8,400,0,19,19.38,715,54.42,1611,0.712,258.1,49.81,0.724,0.072,0.051,0.094,0.116,0.064,0.067,0.127,0.122,12.31,
1/5/2017,2017,0,2201.2,4933.8,695.7,54.14,260.5,13.8,4.436,1603,27.56,1409,90.7,631,0,0,20.51,715,53.63,1345,0.558,255,47.21,0.623,0.045,0.027,0.027,0.058,0.082,0.091,0.142,0.086,12.32,
1/6/2017,2017,1.1,2005.9,4407.2,636.9,49.98,233,13.38,5.395,2124,26.37,1455,93.4,339,0,1,20.8,515,62.2,1455,0.848,272.1,63.72,0.743,0.105,0.113,0.134,0.062,0.086,0.12,0.126,0.101,12.31,
1/7/2017,2017,1.4,1841.2,4094.7,571.6,47.7,213.6,12.32,6.673,1158,26.19,1154,92.9,731,0,2,21,217,65.41,1155,0.884,204.8,59.68,0.871,0.118,0.151,0.136,0.084,0.093,0.096,0.109,0.098,12.32,
1/8/2017,2017,0.1,2842.8,6247.3,938,66.44,295.3,16.5,3.956,1504,27.87,1636,90.3,352,0,14,21.06,352,54.8,1316,0.666,53.04,47.27,0.678,0.121,0.101,0.095,0.081,0.058,0.036,0.06,0.115,12.31,
1/9/2017,2017,0.8,1720.6,3860.3,549.7,48.1,189,11.48,3.637,1116,26.63,1514,91.8,2027,0,0,20.8,2113,58.93,1514,0.595,81,47.49,0.587,0.083,0.072,0.107,0.106,0.029,0.016,0.066,0.116,12.31,
1/10/2017,2017,5,1850.1,4144.3,604.6,49.27,225.4,12.93,8.11,2056,26.1,1351,98.6,2034,0,1,19.66,2209,60.51,1352,1.129,314.9,49.37,0.988,0.114,0.045,0.112,0.205,0.061,0.036,0.191,0.366,12.31,
1/11/2017,2017,9.6,1267.1,2761.7,372.6,39.82,123.5,8.27,6.993,1328,22.5,1205,97.3,0,0,0,19.33,2021,66.05,2254,1.495,317.7,64.63,1.026,0.178,0.074,0.181,0.214,0.123,0.081,0.211,0.434,12.3,
1/12/2017,2017,0.5,2274.3,4851.8,715,54.47,236.4,14.54,10.67,450,23.06,1213,88.9,1658,0,2,18.62,1658,45.83,1214,2.294,333.8,41.91,1.254,0.353,0.045,0.017,0.013,0.019,0.059,0.441,1.349,12.31,
1/13/2017,2017,1.7,1898.9,4143.8,591.2,47.45,216.5,13.06,10.51,1226,24.2,1157,92,139,0,103,18.83,59,58.57,1101,2.138,329.1,52.41,1.362,0.341,0.055,0.026,0.027,0.055,0.094,0.405,1.136,12.31,
1/14/2017,2017,3.1,1581.1,3429.6,487.2,44.08,181.5,11.25,6.673,2142,24.12,1500,90.5,103,0,0,19.43,508,67.35,1135,1.139,195.2,75.4,0.741,0.092,0.09,0.108,0.196,0.28,0.14,0.113,0.12,12.32,
1/15/2017,2017,0.4,1824.4,3889.2,557.1,45.59,202.2,12.29,5.075,115,24.88,1428,82.9,39,0,2,20.33,2,56.36,1428,1.035,161.3,67.72,0.715,0.078,0.089,0.216,0.253,0.178,0.086,0.069,0.067,12.31,
1/16/2017,2017,5.8,1708.2,3641.6,526.1,47.84,194.9,11.77,5.874,2300,24.75,1403,91.4,2318,0,15,19.1,2330,57.15,1404,1.046,162.8,60.12,0.717,0.05,0.074,0.241,0.298,0.182,0.086,0.062,0.053,12.3,
1/17/2017,2017,8.6,2167.5,4607.3,695.1,56.19,253.8,14.48,5.395,616,25.28,1408,94.1,700,0,3,18.51,707,52.47,1410,1.131,163.7,64.39,0.808,0.076,0.095,0.233,0.27,0.17,0.085,0.096,0.107,12.31,
1/18/2017,2017,10.1,1856.4,3923,582,51.03,208.8,12.26,6.194,340,24.28,1525,95.2,401,0,0,19.09,208,60.36,1526,0.893,108.7,56.86,0.86,0.096,0.107,0.202,0.164,0.078,0.04,0.084,0.121,12.3,
1/19/2017,2017,0,3520.4,7425.4,1142,83.7,324.5,17.79,5.075,1411,26.98,1348,73.6,2037,0,0,19.22,506,35.06,1318,0.722,255,38.27,0.823,0.059,0.04,0.045,0.093,0.09,0.043,0.168,0.185,12.29,
1/20/2017,2017,0,2900.2,6348.1,909,64.97,299.1,16.35,4.755,1544,24.24,1419,78.9,2214,0,27,19.24,510,56.46,902,1.08,249.9,34.26,0.738,0.064,0.021,0.017,0.113,0.175,0.181,0.252,0.258,12.31,
1/21/2017,2017,0.1,3164.6,6987.6,1008,71.5,318.1,18.14,5.874,1553,24.08,1308,80.7,2337,0,2,19.29,657,59.44,1336,1.445,278.1,33.09,0.982,0.038,0.004,0.002,0.011,0.112,0.332,0.558,0.389,12.3,
1/22/2017,2017,0,2670.7,5961.4,838,61.43,270.7,15.04,4.116,1038,24.78,1258,81.4,32,0,1,19.54,647,56.92,1300,0.856,233,32.74,0.631,0.044,0.011,0.032,0.146,0.154,0.104,0.151,0.214,12.3,
1/23/2017,2017,0,2624.5,5853.9,832,61.26,285.5,16.2,6.513,1301,25.87,1425,80.9,548,0,1,19.25,626,42.94,652,1.339,190.5,49.03,1.18,0.028,0.025,0.08,0.409,0.611,0.096,0.046,0.045,12.31,
1/24/2017,2017,0,1963.3,4394.7,626,49.01,215.7,13.67,9.39,1601,27.02,1509,76.6,547,0,4,20.92,57,45.08,2329,1.36,173.9,63.52,1.121,0.08,0.102,0.13,0.317,0.539,0.096,0.048,0.048,12.31,
1/25/2017,2017,0,2371.6,5424.2,722,55.46,269.2,15.82,5.395,1248,24.84,1144,82.9,1753,0,1,21.34,2017,47.71,150,1.62,306.1,35.12,0.993,0.078,0.005,0.004,0.036,0.136,0.082,0.544,0.736,12.31,
1/26/2017,2017,0,3677.3,8124.5,1148,74.5,332,19.32,4.436,1257,26.65,1325,74.7,203,0,1,19.84,623,39.52,1227,1.06,358.4,41.81,0.78,0.146,0.041,0.13,0.187,0.03,0.029,0.139,0.358,12.31,
1/27/2017,2017,0,1438.5,3360.5,419.8,27.97,126.8,7.66,3.477,1308,24.15,1514,88.3,2357,0,0,20.4,459,64.81,1122,0.734,137.6,42.49,0.589,0.057,0.036,0.151,0.26,0.045,0.021,0.057,0.105,12.31,
1/28/2017,2017,0.2,1841.3,4012.1,506.9,41.88,185.2,11.71,5.075,1340,26.07,1349,92.5,2301,0,0,19.96,547,60.97,1427,0.724,330.6,54.84,0.739,0.14,0.089,0.047,0.028,0.031,0.067,0.154,0.168,12.31,
1/29/2017,2017,1.6,1887.7,4110,533.8,44.52,186.5,11.49,6.034,1355,24.7,1313,94.1,643,0,0,20.26,12,68.73,1212,0.772,263.7,60.53,0.795,0.104,0.1,0.07,0.06,0.096,0.118,0.131,0.093,12.32,
1/30/2017,2017,3.1,1899.6,3960.1,498.9,42.81,171.2,10.2,3.797,1145,25.29,1303,95.6,2057,0,0,20.5,413,69.4,1417,0.588,134.9,46.59,0.636,0.095,0.082,0.086,0.081,0.059,0.044,0.066,0.075,12.32,
1/31/2017,2017,0.4,2705.1,5461.8,734,54.03,258.8,14.24,4.436,1220,25.78,1322,94.1,0,0,0,20.7,552,61.65,1322,0.733,56.19,60.19,0.656,0.103,0.096,0.107,0.091,0.068,0.055,0.084,0.13,12.31,
2/1/2017,2017,0,2887.5,5797.1,802,57.84,280.7,16,5.714,1257,26.96,1622,91.9,717,0,1,20.96,711,56.53,1402,1.044,53.08,64.49,0.869,0.204,0.188,0.169,0.086,0.068,0.075,0.102,0.152,12.3,
2/2/2017,2017,4.3,1884.5,3972.1,517,40.34,182.3,10.68,5.395,1306,25.31,1345,92.8,2359,0,3,20.42,2305,67.18,1347,0.811,331.9,57.58,0.763,0.146,0.133,0.088,0.043,0.063,0.086,0.127,0.126,12.31,
2/3/2017,2017,0.2,2829.5,5640.6,792,57.77,252.8,14.67,5.874,1153,26.65,1641,95,229,0,4,20.98,444,62.3,1201,0.979,57.27,57.47,0.825,0.134,0.178,0.189,0.101,0.065,0.057,0.106,0.149,12.3,
2/4/2017,2017,3.7,2183.9,4428.5,600.1,45.57,216.9,12.35,4.276,1344,26.98,1417,95,2238,0,1,21.04,700,62.21,1418,0.968,79.2,62.33,0.749,0.147,0.188,0.238,0.128,0.05,0.038,0.063,0.117,12.31,
2/5/2017,2017,2.7,2632,5305,733,54.27,250.6,14.08,5.554,731,25.34,1313,93.8,0,0,19,20.76,514,65.42,1314,1.149,62.54,71,0.759,0.193,0.257,0.241,0.101,0.061,0.055,0.092,0.15,12.31,
2/6/2017,2017,0.6,1652.1,3389.4,451.9,41.87,148.3,9.31,6.673,1135,25.06,1416,93.2,114,0,2,20.15,510,69.75,1420,1.075,10.81,75.7,0.868,0.206,0.204,0.136,0.076,0.067,0.092,0.136,0.158,12.31,
2/7/2017,2017,5.8,2006.5,3995.5,554.4,46.09,200.2,11.71,6.194,1332,25.88,1439,95.6,435,0,15,19.83,346,67.19,1440,1.169,35.12,77.5,0.881,0.224,0.241,0.17,0.085,0.072,0.091,0.131,0.156,12.31,
2/8/2017,2017,0.9,2429.9,4707.6,672.8,54.44,235.4,13.67,6.194,932,26.9,1620,93,522,0,23,20.74,705,60.1,1621,0.91,272.3,69.18,0.771,0.068,0.075,0.082,0.074,0.105,0.143,0.225,0.139,12.29,
2/9/2017,2017,0.3,2699.8,5251.1,748,56.3,265.2,14.49,5.714,1408,26.67,1158,92.1,624,0,0,20.92,126,53.57,1202,0.71,275.1,53.95,0.718,0.092,0.048,0.028,0.036,0.082,0.135,0.177,0.113,12.29,
2/10/2017,2017,0.1,3378.8,6550.5,928,64.28,298.4,15.62,4.116,1303,27.23,1243,90.7,612,0,0,20.54,701,50.44,1152,0.694,338.9,53.51,0.691,0.109,0.066,0.061,0.078,0.061,0.043,0.098,0.178,12.31,
2/11/2017,2017,0,3837.3,7445.3,1088,74.6,342.5,18.8,5.554,1133,26.42,1519,86.1,21,0,0,20.42,47,47.29,1543,1.236,138.2,53.4,0.757,0.088,0.106,0.336,0.351,0.097,0.047,0.082,0.13,12.3,
2/12/2017,2017,0.2,3013.5,5867.2,847,58.45,280.5,15.9,4.755,1100,26.47,1401,82.4,1223,0,10,20.46,501,53.44,1257,0.843,126.9,45.55,0.718,0.072,0.058,0.227,0.235,0.048,0.023,0.071,0.11,12.31,
2/13/2017,2017,0.6,2015.7,4047.6,572.5,46.62,196,11.43,3.637,1240,25.71,1604,90.5,145,0,0,20.08,115,60.52,1605,0.457,265.9,35.07,0.538,0.046,0.02,0.017,0.057,0.065,0.047,0.09,0.115,12.31,
2/14/2017,2017,0.1,3084.9,6005.5,885,62.66,272.3,15.09,4.915,1609,25.73,1522,86,116,0,0,19.64,652,53.99,1523,0.952,262.8,30.06,0.709,0.06,0.008,0.005,0.054,0.169,0.164,0.188,0.306,12.3,
2/15/2017,2017,0,4348.5,8501,1239,83.2,350.7,18.19,5.874,1537,27.56,1424,86.6,2253,0,22,19.96,2252,45.11,1500,0.768,269.2,51.98,0.731,0.124,0.065,0.041,0.093,0.12,0.074,0.098,0.154,12.29,
2/16/2017,2017,0,4153.3,8283.9,1185,79.1,342.5,18.26,5.874,1455,28.01,1341,86.4,501,0,3,19.56,501,47.5,1241,1.247,214.3,56.83,0.974,0.056,0.027,0.063,0.306,0.42,0.106,0.138,0.13,12.29,
2/17/2017,2017,0,4431.5,8871.7,1277,77,353.7,18.68,5.554,1729,28.15,1521,80,630,0,14,19.52,538,37.58,2208,1.041,209,64.71,0.841,0.118,0.059,0.077,0.265,0.2,0.073,0.104,0.145,12.29,
2/18/2017,2017,0,778.02,7862.8,1136,63.47,335.4,18.23,4.755,1449,25.94,1621,85.2,646,0,0,20.13,405,48.88,0,0.829,56.05,34.26,0.813,0.103,0.068,0.129,0.111,0.013,0.016,0.1,0.287,12.29,
2/19/2017,2017,0.8,147.25,3206.6,427.6,29.42,137.2,8.6,3.637,922,24.23,1643,94.3,1126,0,25,20.75,1042,66.41,921,0.668,156.5,41.21,0.637,0.053,0.028,0.115,0.204,0.063,0.029,0.066,0.11,12.31,
2/20/2017,2017,0.6,1739.2,8011.2,1120,63.29,350.4,18.85,7.31,959,27.99,1251,89.6,2020,0,4,19.86,628,47.36,1234,1.204,219.1,52.97,1.009,0.025,0.019,0.048,0.209,0.427,0.208,0.194,0.074,12.3,
2/21/2017,2017,0.7,1842.7,3653.7,520.3,34.12,165.2,10.35,11.47,439,22.77,1617,87.1,234,0,2,19.09,936,60.31,133,3.139,291.2,35.37,1.613,0.071,0.009,0.007,0.023,0.115,0.598,1.621,0.695,12.31,
2/22/2017,2017,0.9,3170.8,6283.2,887,52.48,294.1,16.35,5.235,1030,25.44,1313,88.7,2131,0,5,19.63,612,48.92,1323,1.164,295.6,37.93,0.908,0.06,0.028,0.026,0.026,0.058,0.151,0.47,0.346,12.29,
2/23/2017,2017,2,2139.1,4385.9,600.5,41.58,198.7,11.78,5.075,821,25.57,1348,91.7,931,0,2,19.56,843,60.01,1349,0.81,201.4,56.97,0.711,0.108,0.067,0.062,0.166,0.144,0.067,0.088,0.108,12.3,
2/24/2017,2017,0.6,4532.2,8921.2,1323,82.7,366.6,20.19,8.43,1210,27.01,1304,89,409,0,0,20.17,451,46.33,1440,1.564,203.9,58.58,1.333,0.046,0.024,0.072,0.331,0.781,0.175,0.066,0.069,12.3,
2/25/2017,2017,0.5,1974.3,4301.8,622.5,46.34,211.2,12.91,5.395,1631,27.08,1658,85.8,1408,0,1,20.26,547,55.28,1626,0.874,201.8,51.33,0.781,0.07,0.037,0.045,0.163,0.357,0.054,0.063,0.084,12.3,
2/26/2017,2017,0,1200.3,4740.4,683.3,49.45,239.6,14.42,4.276,1115,26.11,1406,89.9,651,0,3,20.78,650,56.12,1404,0.879,307.4,51.97,0.731,0.076,0.052,0.158,0.13,0.064,0.047,0.145,0.207,12.3,
2/27/2017,2017,6.6,2020.9,5872,853,54.23,274.3,16.26,5.714,706,26.43,1428,93.6,514,0,3,20.13,556,57.41,1449,1.093,74,78,0.774,0.159,0.173,0.179,0.124,0.105,0.091,0.119,0.143,12.3,
2/28/2017,2017,3.4,1846.8,4820.1,676.9,47.13,239.2,14.39,5.554,1604,25.26,1203,90.3,433,0,16,20.42,1921,68.39,1050,1.23,142.2,77.2,0.756,0.123,0.145,0.255,0.179,0.133,0.11,0.13,0.153,12.29,
3/1/2017,2017,10.3,2592,4714.6,716,53.9,246.4,15.06,6.034,715,25.67,1406,93.3,547,0,14,19.87,2320,63.66,1407,1.469,109.5,76,0.891,0.159,0.285,0.377,0.193,0.122,0.106,0.1,0.128,12.29,
3/2/2017,2017,0.8,2806,5089.8,785,55.29,273.2,17.04,6.353,1237,25.99,1237,86.4,1352,0,6,20.06,13,58.61,1237,1.241,62.66,76.9,0.853,0.206,0.224,0.201,0.11,0.104,0.108,0.129,0.159,12.31,
3/3/2017,2017,2.2,3348.8,6096.1,941,62.03,296.1,17.72,5.874,1047,26.03,1510,90,36,0,5,20.09,120,54.34,1139,1.503,81.4,63.93,0.966,0.208,0.316,0.363,0.18,0.085,0.059,0.106,0.185,12.3,
3/4/2017,2017,3.7,2513.3,4738.7,707,51.47,221.3,13.16,4.755,1329,25.44,1443,89.2,1616,0,2,19.85,429,64.19,1444,1.137,132.5,64.31,0.772,0.114,0.139,0.279,0.238,0.111,0.066,0.083,0.107,12.3,
3/5/2017,2017,1.5,3253.6,5963.9,919,60.64,308,18.84,7.79,1256,24.95,1155,90.4,2127,0,3,19.96,2125,59.17,1008,1.362,123.8,63.64,0.909,0.133,0.113,0.258,0.193,0.125,0.066,0.168,0.305,12.29,
3/6/2017,2017,25.3,1026.7,2007.4,274.4,28.47,89.9,7.61,10.03,11,21.09,1112,100,415,0,0,18.69,2116,84.3,0,1.581,261,83.9,1.044,0.17,0.099,0.106,0.142,0.247,0.205,0.261,0.351,12.29,
3/7/2017,2017,17.6,669.19,1423.4,173.9,33.55,53.17,7.51,6.993,229,19.84,2344,100,0,0,7,18.13,1943,74,2340,1.437,179.3,79.8,0.761,0.117,0.14,0.204,0.278,0.337,0.158,0.106,0.095,12.29,
3/8/2017,2017,1.1,2746.2,4931.7,778,55.96,275.6,16.62,6.513,845,24.29,1504,89.1,839,0,9,18.22,554,48.95,1504,1.167,187.5,74.4,0.739,0.091,0.099,0.159,0.227,0.25,0.142,0.108,0.092,12.31,
3/9/2017,2017,5.9,1809.9,3324.2,489.4,44.87,173,11.12,5.714,1326,23.63,1242,92.3,1931,0,0,18.78,456,68.57,1147,1.378,119.8,77.4,0.857,0.13,0.209,0.387,0.234,0.121,0.089,0.096,0.111,12.3,
3/10/2017,2017,1.4,2527.7,4659.5,723,50.92,206.9,12.2,6.513,1021,25.51,1434,91.8,413,0,0,19.88,428,58.16,1436,0.963,46.83,62.89,0.882,0.157,0.171,0.166,0.095,0.075,0.079,0.098,0.123,12.31,
3/11/2017,2017,0,3526.5,6835.5,1092,74.6,330,19.28,4.755,1508,28.06,1417,90.3,405,0,0,20.17,631,50.52,1446,0.747,301.7,52.07,0.73,0.135,0.062,0.033,0.03,0.056,0.103,0.167,0.161,12.3,
3/12/2017,2017,1.4,3535.4,7224.4,1107,74.9,363.6,21.26,4.596,934,27.87,1324,92.9,708,0,0,20.48,635,51.24,1411,0.99,75.6,58.86,0.786,0.161,0.169,0.189,0.117,0.066,0.051,0.087,0.149,12.3,
3/13/2017,2017,0,2217.2,5379.8,846,59.41,272.3,16.52,5.714,1136,26.39,1534,88.1,645,0,0,19.91,634,57.08,1533,0.988,8.38,58.39,0.931,0.255,0.16,0.077,0.069,0.097,0.068,0.082,0.179,12.3,
3/14/2017,2017,0,3397.4,6491.5,1010,69.04,315.7,19.49,6.353,1102,26.57,1623,86.1,2,0,2,20.46,232,54.81,1308,1.083,21.21,57.81,0.97,0.249,0.247,0.13,0.051,0.055,0.068,0.116,0.167,12.29,
3/15/2017,2017,0.2,3625.4,6892.1,1051,72.2,333.1,20.54,4.755,1547,27.03,1640,90.3,2025,0,1,20.19,536,50.71,1240,0.914,322.6,60.84,0.725,0.162,0.089,0.085,0.094,0.088,0.069,0.136,0.19,12.29,
3/16/2017,2017,2.1,2966.2,7244.7,1115,71,333.2,19.22,5.714,1227,27.22,1556,93,554,0,0,20.18,444,56.84,1440,0.866,308.8,59.1,0.755,0.136,0.079,0.046,0.033,0.056,0.106,0.222,0.189,12.29,
3/17/2017,2017,0.4,3199.5,7420.1,1152,76.1,329.9,19.98,5.075,1053,26.5,1531,86.2,2130,0,3,20.26,605,48.05,1131,1.157,90.3,60.23,0.76,0.162,0.175,0.226,0.181,0.083,0.051,0.103,0.176,12.29,
3/18/2017,2017,3.4,2325.9,5878.7,903,63.64,301.3,18.04,4.755,42,26.27,1311,92,455,0,0,20.14,427,56.78,1457,1.22,136.2,65.52,0.826,0.109,0.137,0.321,0.258,0.114,0.072,0.094,0.116,12.29,
3/19/2017,2017,0.6,2518.1,4805.9,708,50.84,238.6,13.95,6.353,1500,25.05,1148,87.3,123,0,32,19.83,516,64,1105,0.85,147.9,52.94,0.825,0.083,0.094,0.151,0.169,0.125,0.05,0.072,0.106,12.3,
3/20/2017,2017,3,2654.8,5132.4,743,51,233.4,14.2,4.436,1116,27.75,1424,89.7,245,0,0,20.99,252,54.84,1401,0.74,120.1,53.26,0.682,0.091,0.077,0.135,0.161,0.113,0.019,0.049,0.096,12.3,
3/21/2017,2017,2.1,2955.1,5562.8,845,58.83,277.3,16.25,5.075,1318,27.08,1218,90,326,0,0,20.74,348,59.63,1218,0.618,307.3,47.47,0.712,0.123,0.051,0.039,0.04,0.062,0.062,0.092,0.148,12.28,
3/22/2017,2017,15.6,3403.9,6492.1,998,66.63,335.2,20.58,6.993,1414,27.71,1348,98.7,732,0,0,20.77,2251,59.58,1405,1.071,276.2,66.62,0.925,0.079,0.08,0.088,0.111,0.17,0.131,0.25,0.162,12.3,
3/23/2017,2017,20.4,1870.9,3711.9,515.2,47.41,175,10.44,6.353,226,24.97,1120,97.4,1840,0,24,20.35,2004,68.72,2328,1.004,216.9,52.26,0.975,0.039,0.021,0.034,0.205,0.427,0.082,0.098,0.098,12.29,
3/24/2017,2017,5.6,1447.4,2607.9,398.9,36.82,126.2,8.72,4.436,226,24.9,916,100,1235,0,54,20.16,2358,69.62,910,0.713,290.8,53.98,0.679,0.054,0.018,0.04,0.063,0.104,0.074,0.209,0.151,12.3,
3/25/2017,2017,8.5,1905.6,3547.9,546.8,48.08,182.5,10.97,9.23,2236,24.75,1529,98.8,22,0,1,18.54,439,62.51,1540,1.772,208,69.94,1.321,0.05,0.053,0.111,0.363,0.697,0.239,0.152,0.108,12.32,
3/26/2017,2017,0,4090.3,7308.7,1178,76.2,354.7,20.58,8.43,734,26.71,1155,80.1,13,0,28,21.78,442,59.22,1155,2.044,190.4,47.24,1.42,0.03,0.032,0.1,0.529,1.133,0.169,0.032,0.019,12.3,
3/27/2017,2017,3.4,3395.3,6069.8,995,66.7,285.8,17.62,8.59,307,26.6,918,90.9,1234,0,5,22.44,2203,63.04,919,1.965,190.2,49.28,1.396,0.035,0.03,0.099,0.507,1.085,0.147,0.03,0.031,12.3,
3/28/2017,2017,22.5,2962.8,5464.1,846,60.42,288.1,16.02,6.993,1219,28.44,1240,95.1,1845,0,16,20.09,1903,53.54,1240,0.945,214.8,57.36,0.732,0.068,0.065,0.112,0.133,0.184,0.103,0.113,0.166,12.29,
3/29/2017,2017,0.7,2992.2,5336.8,835,61.67,302.5,18.36,5.714,1410,25.63,1147,88.7,2043,0,6,21.2,2328,68.22,1144,1.236,310.1,41.27,0.994,0.1,0.009,0.005,0.011,0.048,0.106,0.379,0.578,12.3,
3/30/2017,2017,0.6,3334.4,5744,943,64.62,314.1,19.11,5.075,1203,24.74,1439,91,533,0,17,20.41,545,64.07,1203,1.106,309.8,42.23,0.875,0.114,0.024,0.048,0.068,0.046,0.079,0.283,0.444,12.3,
3/31/2017,2017,0,3435.4,7724.1,1252,80.5,372.4,22.68,4.755,1327,26.51,1259,80.9,2359,0,8,20.44,620,53.12,1300,0.948,100.9,46.86,0.781,0.164,0.086,0.161,0.182,0.051,0.046,0.089,0.169,12.28,
4/1/2017,2017,0.1,3364.4,7238,1129,75.6,351.2,21.77,7.15,1722,27.85,1521,89.6,345,0,0,20.68,2,63.24,1521,0.969,279.6,66.43,0.98,0.109,0.044,0.054,0.17,0.234,0.086,0.123,0.149,12.3,
4/2/2017,2017,0,4406.9,8096.8,1266,78.7,366.7,21.98,5.235,1125,28.9,1514,88.5,2051,0,0,21.28,516,55.16,1512,0.823,346.3,53.23,0.741,0.159,0.065,0.078,0.089,0.064,0.053,0.106,0.21,12.3,
4/3/2017,2017,0.6,2912.3,5229.8,848,59.81,296.8,18.27,4.755,2353,27.67,1557,91.8,629,0,1,21.59,212,53.28,1452,0.899,128.4,52.79,0.728,0.099,0.107,0.211,0.188,0.09,0.04,0.062,0.102,12.3,
4/4/2017,2017,0,2085.2,6074.7,969,63.83,292.4,18.02,5.874,919,26.2,1321,82.6,539,0,1,20.69,2344,60.04,1324,1.237,103.5,60.71,0.781,0.145,0.178,0.361,0.201,0.077,0.045,0.087,0.143,12.3,
4/5/2017,2017,0,5117.3,9179.4,1463,98.3,407.8,25.94,4.915,1218,28.03,1406,83.8,155,0,0,20.24,548,46.43,1212,0.996,341.4,58.94,0.846,0.196,0.132,0.117,0.082,0.083,0.077,0.121,0.19,12.3,
4/6/2017,2017,0.1,2132.8,6605.2,1021,67.12,336,21.32,5.874,1339,27.04,1314,87.9,2159,0,0,20.46,328,58.32,1251,1.048,59.82,62.01,0.834,0.209,0.155,0.12,0.113,0.108,0.063,0.105,0.175,12.3,
4/7/2017,2017,0.2,1700.5,5888.1,956,58.84,293.2,18.25,5.714,1051,27,1525,89.6,329,0,1,20.08,611,59.99,1524,0.819,339.2,53.97,0.843,0.187,0.102,0.09,0.066,0.074,0.068,0.09,0.142,12.29,
4/8/2017,2017,0.1,5302.4,10097,1598,96.3,411.7,24.62,5.874,1143,28.42,1615,89.8,2016,0,1,20.33,544,50.9,1133,0.779,288.3,58.24,0.807,0.082,0.054,0.047,0.067,0.095,0.111,0.167,0.155,12.29,
4/9/2017,2017,5.9,3718.9,8137.9,1282,76.7,391.7,23.46,5.075,1233,28.32,1434,91.7,911,0,0,21.23,2156,54.4,1557,0.758,327.9,53.16,0.754,0.156,0.083,0.056,0.085,0.081,0.053,0.098,0.146,12.29,
4/10/2017,2017,11.2,2465.6,4809.6,693.7,41.45,240.4,13.72,4.596,1100,25.59,1051,93.9,1605,0,0,20.96,2359,67.65,950,0.645,268.2,55.82,0.646,0.092,0.05,0.035,0.071,0.108,0.061,0.088,0.14,12.3,
4/11/2017,2017,2.8,3308,6345,991,55.91,271.1,15.85,8.11,1222,27.25,1447,92.3,508,0,0,19.09,523,48.6,1505,1.207,194.5,61.13,1.076,0.06,0.057,0.109,0.269,0.392,0.153,0.08,0.086,12.29,
4/12/2017,2017,0.7,3666.9,7009.2,1031,57.02,344.3,19.69,6.993,1202,28.17,1158,89.6,1740,0,20,20.91,557,53.06,1131,0.85,198.7,58.02,0.942,0.057,0.026,0.073,0.206,0.254,0.083,0.07,0.082,12.29,
4/13/2017,2017,22.1,1982.1,3807.1,560.9,33.02,191,11.45,5.235,1439,24.65,1108,94.6,1717,0,0,19.84,1535,67.82,1108,1.039,281.2,42.09,0.834,0.091,0.032,0.038,0.041,0.165,0.166,0.201,0.304,12.29,
4/14/2017,2017,1,2623,4921.3,742,43.3,227.8,12.98,4.276,1259,25.43,1005,91.5,1744,0,9,20.69,412,65.39,1005,0.848,251.3,30.76,0.535,0.058,0.004,0.002,0.05,0.241,0.189,0.129,0.175,12.28,
4/15/2017,2017,0,4157.1,7920.7,1212,73.5,331.2,19.85,6.833,1234,25.91,1217,82.6,2359,0,1,21.43,328,47.47,1000,1.39,288.2,30.58,1.316,0.072,0.004,0.002,0.012,0.098,0.144,0.461,0.596,12.29,
4/16/2017,2017,6.8,1915.1,3616.6,551.6,31.15,180.4,10.71,5.075,1759,26.18,1258,94.1,1819,0,8,21.22,504,67.33,1259,0.824,251.5,57.86,0.764,0.087,0.087,0.114,0.081,0.115,0.071,0.109,0.16,12.27,
4/17/2017,2017,52.9,809.8,1662.1,227.6,13.72,90,6.13,6.513,1441,23.34,1145,100,1442,0,28,20.44,1353,81.7,123,1.36,109.4,76.6,0.904,0.149,0.258,0.359,0.203,0.102,0.085,0.102,0.103,12.28,
4/18/2017,2017,4,766.37,1462.2,209.3,18.47,59.98,6.528,5.714,21,22.81,1714,92,510,0,1,19.85,458,68.13,1708,1.314,126.8,53.66,0.893,0.048,0.186,0.574,0.332,0.1,0.026,0.022,0.027,12.3,
