TIMESTAMP,RECORD,Rain_mm_Tot,PanLevel,AirTC_Avg,RH,T107_C_Avg Water ,PTemp_C,AirTC_Max,AirTC_TMx,RH_Max,RH_TMx,T107_C_Max,T107_C_TMx,WS_ms_Max,WS_ms_TMx,AirTC_Min,AirTC_TMn,RH_Min,RH_TMn,T107_C_Min,T107_C_TMn,WS_ms_Min,WS_ms_TMn,SlrkW_2_Avg,SlrMJ_2_Tot,PAR_Den_Avg,PAR_Tot_Tot,BP_mmHg,AirTC_Std,T107_C_Std,SlrkW_2_Std,PAR_Den_Std,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,WS_ms_Std,WindDir_Hst(1),WindDir_Hst(2),WindDir_Hst(3),WindDir_Hst(4),WindDir_Hst(5),WindDir_Hst(6),WindDir_Hst(7),WindDir_Hst(8),BattV,
TS,RN,mm,inches,Deg C,%,Deg C,Deg C,Deg C,Deg C,%,%,Deg C,Deg C,meters/second,meters/second,Deg C,Deg C,%,%,Deg C,Deg C,meters/second,meters/second,kW/m^2,MJ/m^2,umol/s/m^2,mmol/m^2,mmHg,Deg C,Deg C,kW/m^2,umol/s/m^2,meters/second,Deg,Deg,meters/second,degrees,degrees,degrees,degrees,degrees,degrees,degrees,degrees,Volts,
,,Tot,Smp,Avg,Smp,Avg,Smp,Max,TMx,Max,TMx,Max,TMx,Max,TMx,Min,TMn,Min,TMn,Min,TMn,Min,TMn,Avg,Tot,Avg,Tot,Smp,Std,Std,Std,Std,WVc,WVc,WVc,Std,"Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02",Smp,COMENTARIO
4/7/2016 0:00,820,7.5,1.758,24.83,100,28.29,22.67,30.33,4/7/2016 14:53,100,4/7/2016 0:00,33.01,4/7/2016 12:28,2.437,4/7/2016 10:59,21.73,4/7/2016 1:19,67.27,4/7/2016 12:33,25.63,4/7/2016 6:24,0,4/7/2016 0:04,102.2,0.8770723,174.2,15044.23,763.1,2.797,2.333,169.3,429.4,0.234,157.4,46.4,0.311,0.013,0.018,0.042,0.08,0.036,0.014,0.02,0.01,12.08,
4/8/2016 0:00,821,2.9,1.755,24.98,100,28.71,21.23,31.18,4/8/2016 12:24,100,4/8/2016 0:00,34.6,4/8/2016 12:27,2.916,4/8/2016 9:13,21,4/8/2016 23:54,63.53,4/8/2016 16:03,25.93,4/8/2016 6:26,0,4/8/2016 0:00,114.2,0.9799183,236.2,20404.63,764,3.197,2.672,181,537.8,0.434,143.9,55.33,0.488,0.05,0.041,0.081,0.131,0.045,0.028,0.035,0.024,12.07,
4/9/2016 0:00,822,0,1.757,24.35,100,27.84,21.89,30.94,4/9/2016 12:30,100,4/9/2016 0:00,32.76,4/9/2016 12:20,2.197,4/9/2016 9:18,20.15,4/9/2016 6:11,58.61,4/9/2016 12:53,24.97,4/9/2016 6:20,0,4/9/2016 0:00,98.8,0.8481171,199.9,17271.46,763.4,3.466,2.311,169.4,450,0.231,145.4,43.44,0.38,0.021,0.025,0.041,0.068,0.03,0.014,0.019,0.012,12.08,
4/10/2016 0:00,823,1.6,1.756,24.39,100,28.03,22.7,30.54,4/10/2016 13:31,100,4/10/2016 0:00,33.53,4/10/2016 12:12,3.635,4/10/2016 11:44,19.96,4/10/2016 5:56,59.28,4/10/2016 14:20,24.69,4/10/2016 6:29,0,4/10/2016 0:00,98.6,0.8465102,181.9,15713.73,764.1,3.476,2.656,169.7,412.2,0.419,152,52.91,0.488,0.041,0.044,0.062,0.121,0.059,0.028,0.037,0.026,12.09,
4/11/2016 0:00,824,39.8,1.746,23.84,100,NAN,22.06,29.48,4/11/2016 11:34,100,4/11/2016 0:00,NAN,4/11/2016 22:46,3.795,4/11/2016 14:43,21.33,4/11/2016 6:20,72.09,4/11/2016 11:37,NAN,4/11/2016 22:46,0,4/11/2016 0:00,79.03,0.6783611,196.7,16992.71,762.8,2.282,NAN,143.9,450.5,0.242,140.5,48.58,0.349,0.025,0.024,0.041,0.078,0.027,0.011,0.018,0.017,12.08,Temp Agua max 128 c error NAN
4/12/2016 0:00,825,0.8,1.744,23.85,100,33.06,22.17,29.44,4/12/2016 10:48,100,4/12/2016 0:00,39.39,4/12/2016 10:48,2.836,4/12/2016 10:27,21.47,4/12/2016 6:17,67.6,4/12/2016 10:50,30.46,4/12/2016 6:39,0,4/12/2016 0:00,57.51,0.4936519,202.7,17507.45,762.1,2.047,2.121,93,337.1,0.231,146.4,40.47,0.327,0.024,0.021,0.047,0.077,0.033,0.007,0.01,0.013,12.09,
4/13/2016 0:00,826,0,1.743,23.84,100,NAN,22.61,29.63,4/13/2016 10:57,100,4/13/2016 0:00,NAN,4/13/2016 10:05,1.878,4/13/2016 12:33,19.94,4/13/2016 6:07,71.44,4/13/2016 10:54,NAN,4/13/2016 10:05,0,4/13/2016 0:00,61.09,0.5243521,212.9,18391.88,761.5,2.825,NAN,108,369.3,0.259,152.3,51.42,0.337,0.023,0.015,0.046,0.084,0.023,0.017,0.031,0.02,12.08,
4/14/2016 0:00,827,0,1.75,24.43,99.6,47.74,21.81,30.45,4/14/2016 13:54,100,4/14/2016 0:00,128.9,4/14/2016 5:04,4.594,4/14/2016 13:02,20.1,4/14/2016 6:21,59.54,4/14/2016 14:18,34.27,4/14/2016 23:59,0,4/14/2016 0:00,128.6,1.104238,364.5,31489.07,761.9,3.49,11.7,197.4,650.6,0.478,192.9,71.61,0.524,0.052,0.018,0.049,0.1,0.035,0.046,0.112,0.066,12.07,
4/15/2016 0:00,828,0,1.742,24.04,99.9,NAN,19.86,31.05,4/15/2016 13:41,100,4/15/2016 0:59,NAN,4/15/2016 9:50,2.277,4/15/2016 14:39,19.62,4/15/2016 23:00,50.54,4/15/2016 15:04,NAN,4/15/2016 9:50,0,4/15/2016 0:00,136.3,1.169749,324.4,28025.86,761.8,4.108,NAN,204,621.4,0.268,147.4,48.33,0.274,0.014,0.016,0.039,0.136,0.019,0.012,0.022,0.01,12.06,
4/16/2016 0:00,829,0,1.739,24.22,98.8,40.22,22.73,30.68,4/16/2016 14:01,100,4/16/2016 0:10,48.3,4/16/2016 11:23,2.677,4/16/2016 10:51,19.53,4/16/2016 6:28,58.3,4/16/2016 13:40,36.65,4/16/2016 7:05,0,4/16/2016 0:00,89.1,0.7648495,69.67,6018.118,762.1,3.495,3.225,153.2,187.1,0.327,151,50.41,0.443,0.031,0.037,0.052,0.086,0.039,0.029,0.04,0.013,12.09,
4/17/2016 0:00,830,0,1.741,25.06,99.5,36.9,22.08,31.82,4/17/2016 13:05,100,4/17/2016 1:34,46.85,4/17/2016 11:31,2.437,4/17/2016 10:06,20.08,4/17/2016 5:56,51.34,4/17/2016 11:07,28.07,4/17/2016 6:53,0,4/17/2016 0:00,111.7,0.9586647,266.2,22991.24,762.9,3.892,5.334,173.6,521.1,0.198,125.6,49.39,0.289,0.023,0.03,0.045,0.046,0.015,0.012,0.019,0.009,12.08,
4/18/2016 0:00,831,49.1,1.733,22.49,100,30.02,20.74,30.01,4/18/2016 9:29,100,4/18/2016 0:23,35.48,4/18/2016 10:11,1.398,4/18/2016 9:29,20.45,4/18/2016 23:58,68.36,4/18/2016 9:29,27.04,4/18/2016 23:58,0,4/18/2016 0:00,35.84,0.3076343,14.38,1242.354,762.6,2.472,2.003,70.82,22.81,0.213,135.6,36.87,0.221,0.012,0.01,0.073,0.084,0.01,0.006,0.013,0.005,12.06,
4/19/2016 0:00,832,6.3,1.737,22.16,100,27.93,21.21,26.61,4/19/2016 9:29,100,4/19/2016 0:00,30.68,4/19/2016 10:57,2.597,4/19/2016 13:52,19.56,4/19/2016 3:08,84.3,4/19/2016 9:26,26.3,4/19/2016 6:03,0,4/19/2016 0:00,34.66,0.29748,21.24,1834.669,762.8,1.909,1.256,59.96,28.98,0.195,166,47.99,0.261,0.011,0.009,0.026,0.07,0.026,0.016,0.023,0.014,12.07,
4/20/2016 0:00,833,0,1.735,23.1,99.4,27.4,21.56,27.46,4/20/2016 9:43,100,4/20/2016 0:00,29.62,4/20/2016 9:43,3.156,4/20/2016 16:06,20.14,4/20/2016 6:32,68.39,4/20/2016 16:04,25.62,4/20/2016 6:36,0,4/20/2016 0:00,57.92,0.4971608,195.3,16866.12,763.3,2.444,1.242,77.8,265.2,0.392,165.2,46.66,0.483,0.022,0.019,0.054,0.142,0.073,0.035,0.035,0.011,12.08,
4/21/2016 0:00,834,11.1,1.732,22.89,97.6,26.8,22.14,26.51,4/21/2016 12:33,100,4/21/2016 1:15,28.62,4/21/2016 12:30,3.156,4/21/2016 12:24,20.96,4/21/2016 1:56,73.21,4/21/2016 12:24,25.66,4/21/2016 8:08,0,4/21/2016 0:00,35.88,0.3079946,121.1,10457.92,764.7,1.615,0.926,65.34,223.1,0.229,156.2,43.45,0.348,0.011,0.014,0.043,0.07,0.041,0.016,0.025,0.009,12.06,
4/22/2016 0:00,835,3.9,1.741,23.64,100,26.97,24.33,26.28,4/22/2016 13:29,100,4/22/2016 5:43,28.19,4/22/2016 13:33,0.919,4/22/2016 8:03,21.57,4/22/2016 1:41,83.9,4/22/2016 11:22,25.9,4/22/2016 5:52,0,4/22/2016 0:01,22.42,0.1924794,82,7079.881,763.9,1.438,0.779,30.95,112.2,0.169,141.5,43.2,0.216,0.012,0.018,0.045,0.046,0.02,0.013,0.013,0.002,12.08,
4/23/2016 0:00,836,142.6,1.749,24.96,100,27.84,23.81,29.11,4/23/2016 12:40,100,4/23/2016 0:00,30.27,4/23/2016 12:40,1.798,4/23/2016 10:33,22.51,4/23/2016 7:29,87.1,4/23/2016 12:24,24.85,4/23/2016 7:32,0,4/23/2016 0:00,55.3,0.4746774,193.8,16740.44,762.3,1.209,1.132,103.7,351.5,0.154,146.8,45.51,0.214,0.015,0.015,0.03,0.043,0.019,0.015,0.01,0.007,12.1,
4/24/2016 0:00,837,0.8,1.745,25.54,100,28.64,23.27,31.63,4/24/2016 13:34,100,4/24/2016 0:00,31.99,4/24/2016 13:44,4.115,4/24/2016 12:35,22.48,4/24/2016 4:59,68.29,4/24/2016 13:24,26.24,4/24/2016 6:20,0,4/24/2016 0:00,82.5,0.7083574,281.7,24336.86,761.1,2.552,1.828,144.8,489.1,0.407,157.7,64.74,0.532,0.057,0.067,0.055,0.08,0.044,0.026,0.047,0.03,12.08,
4/25/2016 0:00,838,31.8,1.736,24.38,100,27.83,23.35,30.03,4/25/2016 9:12,100,4/25/2016 0:00,30.11,4/25/2016 9:13,1.718,4/25/2016 8:53,22.46,4/25/2016 4:17,76.82,4/25/2016 9:09,26.64,4/25/2016 6:05,0,4/25/2016 0:04,29.96,0.2571297,109.3,9445.485,761.1,1.709,0.851,47,166,0.126,180.2,45.65,0.229,0.012,0.006,0.011,0.037,0.018,0.005,0.02,0.018,12.08,
4/26/2016 0:00,839,2.1,1.748,24.71,100,27.84,24.57,28.93,4/26/2016 13:21,100,4/26/2016 0:00,29.89,4/26/2016 14:35,1.558,4/26/2016 22:50,22.39,4/26/2016 6:08,74.03,4/26/2016 13:11,26.4,4/26/2016 6:12,0,4/26/2016 3:27,45.02,0.3864235,157.7,13623.08,760.7,1.665,1.034,74.13,257.5,0.218,163.1,46.59,0.224,0.009,0.007,0.032,0.087,0.039,0.012,0.018,0.013,12.08,
4/27/2016 0:00,840,70.7,1.751,24.96,100,28.02,24.13,29.17,4/27/2016 12:26,100,4/27/2016 0:00,30.95,4/27/2016 13:48,3.156,4/27/2016 11:16,22.22,4/27/2016 18:21,80.9,4/27/2016 12:36,26.86,4/27/2016 5:45,0,4/27/2016 0:00,45.54,0.390899,160.4,13855.06,761.7,1.679,1.282,88.3,305,0.237,159.1,51.29,0.333,0.02,0.017,0.039,0.074,0.034,0.018,0.02,0.016,12.06,
4/28/2016 0:00,841,2.3,1.754,25.89,100,28.94,24.1,31.32,4/28/2016 13:05,100,4/28/2016 0:00,32.46,4/28/2016 13:05,1.239,4/28/2016 10:17,23.86,4/28/2016 22:39,69.92,4/28/2016 13:04,26.96,4/28/2016 1:10,0,4/28/2016 0:00,72.73,0.6242399,253.7,21912.86,762.2,1.895,1.773,128.6,440.6,0.199,254.1,66.86,0.227,0.022,0.012,0.026,0.039,0.02,0.011,0.041,0.028,12.08,
4/29/2016 0:00,842,37.9,1.747,23.7,100,27.58,23.07,28.06,4/29/2016 9:25,100,4/29/2016 0:00,30.23,4/29/2016 9:24,1.958,4/29/2016 9:18,21.97,4/29/2016 15:23,83.3,4/29/2016 9:33,26.57,4/29/2016 23:55,0,4/29/2016 0:00,26.9,0.2308986,99.3,8580.688,761.5,1.071,0.652,43.48,154,0.173,245.2,54.77,0.227,0.014,0.006,0.015,0.039,0.022,0.017,0.041,0.02,12.08,
4/30/2016 0:00,843,0.7,1.741,23.34,100,26.9,21.7,25.79,4/30/2016 16:13,100,4/30/2016 0:00,28.22,4/30/2016 16:10,1.958,4/30/2016 8:40,21.55,4/30/2016 22:15,85.6,4/30/2016 16:16,25.82,4/30/2016 23:57,0,4/30/2016 0:00,29.17,0.250389,100.1,8647.224,762,0.844,0.672,39.41,140.9,0.159,179.5,49.94,0.214,0.01,0.01,0.023,0.043,0.023,0.016,0.023,0.01,12.08,
5/1/2016 0:00,844,0.4,1.746,22.12,100,25.98,21.07,27.8,5/1/2016 11:43,100,5/1/2016 0:00,29.42,5/1/2016 11:43,1.718,5/1/2016 12:20,19.94,5/1/2016 20:11,83.4,5/1/2016 11:42,24.75,5/1/2016 23:58,0,5/1/2016 0:00,31.03,0.26632,111.8,9657.562,763.5,1.792,1.089,63.33,217.8,0.155,168.4,44.02,0.236,0.01,0.013,0.029,0.034,0.032,0.016,0.015,0.007,12.07,
5/2/2016 0:00,845,2.3,1.746,23.7,100,27.05,22.33,28.94,5/2/2016 14:14,100,5/2/2016 0:00,31,5/2/2016 11:46,1.319,5/2/2016 9:40,20.08,5/2/2016 5:12,67.21,5/2/2016 14:21,24.2,5/2/2016 5:59,0,5/2/2016 0:50,78.63,0.6748936,269.1,23243.71,765,2.737,2.229,126.5,423,0.178,150.7,51.36,0.228,0.017,0.013,0.035,0.047,0.021,0.014,0.023,0.007,12.06,
5/3/2016 0:00,846,1.7,1.747,25.1,99.5,28.37,23.21,30.92,5/3/2016 12:01,100,5/3/2016 0:00,33.64,5/3/2016 12:04,1.398,5/3/2016 7:34,20.92,5/3/2016 5:06,62.52,5/3/2016 13:54,25.16,5/3/2016 6:13,0,5/3/2016 0:00,95.9,0.8229488,333.8,28838.37,764.2,2.909,2.545,166.2,566.3,0.133,154.5,41.47,0.204,0.01,0.011,0.023,0.041,0.021,0.01,0.012,0.006,12.07,
5/4/2016 0:00,847,21.6,1.745,24.48,100,27.96,24.01,29.66,5/4/2016 10:07,100,5/4/2016 0:15,31.77,5/4/2016 10:14,1.159,5/4/2016 15:33,21.91,5/4/2016 3:12,71.39,5/4/2016 10:12,26.06,5/4/2016 6:01,0,5/4/2016 0:00,66.99,0.5749889,233.3,20148.52,763,1.872,1.455,115.6,394.8,0.129,148.5,37.56,0.205,0.008,0.008,0.032,0.041,0.016,0.007,0.014,0.003,12.08,
5/5/2016 0:00,848,28.2,1.754,25.44,100,28.47,24.16,30.01,5/5/2016 14:03,100,5/5/2016 0:00,32.25,5/5/2016 10:25,1.558,5/5/2016 8:56,23.29,5/5/2016 2:10,72.3,5/5/2016 10:26,26.37,5/5/2016 6:08,0,5/5/2016 0:00,77.45,0.664814,265.3,22916.36,762.2,1.921,1.759,135.2,455,0.182,129.3,45.75,0.223,0.015,0.026,0.042,0.054,0.016,0.009,0.012,0.008,12.07,
5/6/2016 0:00,849,0.1,1.757,26.51,93,28.75,25.92,30.34,5/6/2016 10:26,100,5/6/2016 0:00,32.61,5/6/2016 11:24,4.594,5/6/2016 13:48,23.73,5/6/2016 1:57,73.6,5/6/2016 10:23,26.48,5/6/2016 6:00,0,5/6/2016 0:00,79.98,0.686538,275.4,23792.79,762,1.965,1.8,133.2,452.2,0.394,113.7,65.77,0.494,0.074,0.071,0.069,0.07,0.03,0.026,0.044,0.01,12.08,
5/7/2016 0:00,850,0.2,1.755,27.42,96.2,29.08,25.7,30.86,5/7/2016 10:15,98.2,5/7/2016 23:04,32.74,5/7/2016 10:14,2.677,5/7/2016 10:50,25.26,5/7/2016 4:49,69.54,5/7/2016 14:37,26.77,5/7/2016 5:48,0,5/7/2016 0:00,89.9,0.7717459,305.2,26363.42,762.5,1.618,1.695,136.1,457.7,0.233,86,56.48,0.26,0.041,0.049,0.053,0.034,0.014,0.01,0.021,0.011,12.08,
5/8/2016 0:00,851,0,1.753,25.88,100,28.47,24.87,29.59,5/8/2016 12:44,100,5/8/2016 21:41,30.32,5/8/2016 12:39,1.398,5/8/2016 9:20,24.15,5/8/2016 6:40,73.98,5/8/2016 12:41,27.21,5/8/2016 6:58,0,5/8/2016 0:00,45.84,0.3934455,160.4,13857.84,763.5,1.43,0.943,61.47,214.4,0.161,189.9,53.45,0.215,0.015,0.01,0.014,0.043,0.026,0.012,0.031,0.01,12.08,
5/9/2016 0:00,852,0,1.755,26.34,100,29.34,23.58,31.32,5/9/2016 13:20,100,5/9/2016 0:00,33.35,5/9/2016 12:19,1.558,5/9/2016 4:29,23.39,5/9/2016 23:36,67.9,5/9/2016 12:00,27.29,5/9/2016 6:00,0,5/9/2016 0:00,93.8,0.8047382,300.3,25943.37,764.4,2.335,1.902,153.3,512,0.124,143.4,37.89,0.202,0.01,0.015,0.022,0.039,0.02,0.007,0.008,0.004,12.07,
5/10/2016 0:00,853,23.5,1.743,24.35,100,28.33,22.47,29.64,5/10/2016 12:53,100,5/10/2016 0:00,31.68,5/10/2016 12:52,1.159,5/10/2016 10:02,22.33,5/10/2016 6:46,67.13,5/10/2016 11:52,26.6,5/10/2016 6:46,0,5/10/2016 0:04,67.34,0.5779731,179.2,15481.73,765.1,2.08,1.494,114.4,363.6,0.146,155.9,38.03,0.206,0.009,0.01,0.03,0.05,0.024,0.011,0.009,0.004,12.06,
5/11/2016 0:00,854,10,1.741,24.39,100,27.9,22.56,29.94,5/11/2016 12:31,100,5/11/2016 0:00,30.97,5/11/2016 12:40,1.239,5/11/2016 3:53,21.53,5/11/2016 5:46,66.67,5/11/2016 12:11,26.1,5/11/2016 6:26,0,5/11/2016 0:00,63.48,0.544896,200.9,17351.59,764.8,2.341,1.422,101.2,340,0.141,151.7,31.84,0.206,0.006,0.008,0.031,0.059,0.02,0.007,0.008,0.003,12.06,
5/12/2016 0:00,855,1.6,1.744,24.76,100,28.44,22.61,31.15,5/12/2016 13:19,100,5/12/2016 0:00,32.54,5/12/2016 13:19,1.478,5/12/2016 12:55,21.61,5/12/2016 4:57,65.18,5/12/2016 13:07,26.01,5/12/2016 5:47,0,5/12/2016 0:00,95.7,0.8212126,318.2,27490.21,764.3,2.842,1.98,153.7,509.9,0.16,149.6,35.65,0.216,0.011,0.01,0.033,0.064,0.023,0.008,0.008,0.003,12.06,
5/13/2016 0:00,856,3.8,1.743,25.4,99.9,28.66,24.04,30.46,5/13/2016 11:29,100,5/13/2016 0:00,32.31,5/13/2016 11:52,1.958,5/13/2016 8:54,22.15,5/13/2016 6:05,70.17,5/13/2016 11:44,26.58,5/13/2016 6:11,0,5/13/2016 0:00,77.27,0.6632209,217.8,18817.31,764.1,2.206,1.638,137.2,399.2,0.214,149.2,48.49,0.273,0.018,0.019,0.052,0.058,0.023,0.019,0.021,0.004,12.05,
5/14/2016 0:00,857,0.2,1.761,26.6,98.7,29.29,24.98,31.54,5/14/2016 14:16,100,5/14/2016 0:02,32.81,5/14/2016 13:30,1.159,5/14/2016 0:53,23.35,5/14/2016 3:41,63.61,5/14/2016 12:52,27.14,5/14/2016 5:37,0,5/14/2016 0:00,112.4,0.9644361,379.9,32815.41,764.9,2.603,1.756,175.9,594.3,0.167,137.2,43.93,0.218,0.014,0.02,0.038,0.049,0.019,0.01,0.013,0.004,12.07,
5/15/2016 0:00,858,8.8,1.765,26.03,100,29.34,23.35,30.68,5/15/2016 14:32,100,5/15/2016 1:20,32.62,5/15/2016 12:14,1.159,5/15/2016 8:57,23.15,5/15/2016 23:09,66.69,5/15/2016 13:50,27.51,5/15/2016 6:53,0,5/15/2016 0:11,111.2,0.9541801,311.4,26895.89,765.9,2.44,1.635,174.2,541.1,0.151,144.4,40.68,0.211,0.01,0.013,0.036,0.05,0.016,0.009,0.014,0.003,12.06,
5/16/2016 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Desconectada
Dasconectada,0,2.4,1.594,NAN,100,NAN,23.55,NAN,5/26/2016 13:07,100,5/26/2016 20:04,NAN,5/26/2016 13:38,2.836,5/26/2016 16:25,NAN,5/26/2016 13:07,0,5/26/2016 12:53,NAN,5/26/2016 13:38,0,5/26/2016 12:53,NAN,NAN,NAN,NAN,762.8,NAN,NAN,NAN,NAN,0.382,185.4,53.91,0.559,0.048,0.024,0.045,0.081,0.061,0.042,0.051,0.032,12,Reintalacion
5/27/2016 0:00,1,16.3,1.601,25.05,100,25.17,23.84,28.54,5/27/2016 13:31,100,5/27/2016 0:00,28.81,5/27/2016 13:11,3.076,5/27/2016 13:59,23.08,5/27/2016 20:12,76.79,5/27/2016 13:59,23.25,5/27/2016 0:10,0,5/27/2016 0:00,0.107,4.611979,199.3,17214.35,763.1,1.683,1.664,0.144,268.7,0.265,166.9,49.76,0.381,0.03,0.025,0.033,0.07,0.047,0.022,0.026,0.012,12.1,
5/28/2016 0:00,2,31.7,1.619,24.39,100,24.58,23.24,27.63,5/28/2016 11:24,100,5/28/2016 0:00,27.81,5/28/2016 9:58,2.197,5/28/2016 7:34,22.61,5/28/2016 14:56,92.4,5/28/2016 11:17,22.94,5/28/2016 14:57,0,5/28/2016 0:00,0.064,2.771632,122.9,10614.38,764.4,0.995,1.062,0.097,183,0.174,189.6,48.4,0.241,0.012,0.011,0.017,0.044,0.038,0.022,0.018,0.012,12.09,
5/29/2016 0:00,3,35.2,1.647,24.17,100,24.34,23.29,28.21,5/29/2016 13:42,100,5/29/2016 0:00,28.27,5/29/2016 13:38,2.197,5/29/2016 0:52,22.4,5/29/2016 5:57,88.9,5/29/2016 13:40,22.51,5/29/2016 6:00,0,5/29/2016 0:00,0.072,3.114643,140.3,12118.59,763.8,1.219,1.237,0.13,243,0.164,136.6,51.43,0.276,0.023,0.02,0.027,0.035,0.015,0.014,0.019,0.01,12.07,
5/30/2016 0:00,4,14.6,1.661,25.01,100,25.18,23.87,28.64,5/30/2016 13:04,100,5/30/2016 0:00,28.99,5/30/2016 13:07,2.597,5/30/2016 13:01,22.78,5/30/2016 6:24,81.5,5/30/2016 13:01,23.06,5/30/2016 6:25,0,5/30/2016 0:00,0.088,3.811954,168.9,14587.86,763.3,1.509,1.537,0.142,265.3,0.317,160.8,54.24,0.351,0.029,0.032,0.045,0.095,0.055,0.027,0.024,0.01,12.07,
5/31/2016 0:00,5,17.8,1.664,25.7,100,25.87,25.16,30.87,5/31/2016 12:39,100,5/31/2016 0:00,31.04,5/31/2016 12:39,3.236,5/31/2016 3:53,22.99,5/31/2016 0:15,72.27,5/31/2016 12:40,23.24,5/31/2016 0:18,0,5/31/2016 0:00,0.131,5.66698,243.7,21052.31,763.1,1.708,1.712,0.254,463.2,0.334,129.8,56.72,0.403,0.039,0.044,0.066,0.085,0.034,0.02,0.028,0.02,12.08,
6/1/2016 0:00,6,8.2,1.683,25.97,96.1,26.13,25.92,29.89,6/1/2016 11:43,100,6/1/2016 0:00,30.05,6/1/2016 11:41,3.076,6/1/2016 19:01,24.12,6/1/2016 1:13,80.9,6/1/2016 11:44,24.33,6/1/2016 4:46,0,6/1/2016 0:00,0.102,4.42323,190.3,16440.15,764.8,1.278,1.272,0.186,339.9,0.31,149,53.37,0.364,0.024,0.031,0.057,0.093,0.043,0.027,0.024,0.013,12.08,
6/2/2016 0:00,7,1.1,1.681,26.01,100,26.14,25.28,30.49,6/2/2016 11:31,100,6/2/2016 0:54,30.49,6/2/2016 11:31,3.316,6/2/2016 10:57,24.72,6/2/2016 3:44,77.31,6/2/2016 11:36,24.88,6/2/2016 3:54,0,6/2/2016 0:06,0.088,3.7861,163.8,14146.37,765,1.133,1.158,0.187,336.8,0.384,164.4,56.33,0.427,0.027,0.035,0.049,0.118,0.07,0.035,0.032,0.018,12.06,
6/3/2016 0:00,8,0.2,1.684,26.91,100,27.03,25.4,31.06,6/3/2016 12:50,100,6/3/2016 0:00,31.33,6/3/2016 13:53,2.597,6/3/2016 8:55,24.74,6/3/2016 1:54,74.98,6/3/2016 12:50,24.88,6/3/2016 1:48,0,6/3/2016 0:00,0.187,8.082144,340.4,29405.48,764.7,2.03,2.022,0.275,497.7,0.238,144,47.96,0.314,0.021,0.03,0.039,0.077,0.029,0.016,0.015,0.01,12.08,
6/4/2016 0:00,9,3.3,1.688,26.45,98.9,26.6,25.22,30.11,6/4/2016 13:46,100,6/4/2016 0:00,30.27,6/4/2016 13:37,2.757,6/4/2016 15:52,24.45,6/4/2016 6:06,77.59,6/4/2016 13:47,24.62,6/4/2016 5:55,0,6/4/2016 0:00,0.158,6.806437,288.5,24919.21,763.4,1.823,1.808,0.217,394,0.333,163.4,52.4,0.419,0.031,0.031,0.041,0.101,0.058,0.031,0.024,0.016,12.07,
6/5/2016 0:00,10,1.4,1.696,25.72,100,25.85,24.3,29.04,6/5/2016 11:28,100,6/5/2016 19:41,29.37,6/5/2016 11:27,2.517,6/5/2016 10:32,24.02,6/5/2016 21:18,80.7,6/5/2016 11:29,24.18,6/5/2016 21:17,0,6/5/2016 0:00,0.105,4.522405,191.8,16567.74,764.3,1.194,1.238,0.159,288.1,0.28,139.9,42.25,0.323,0.015,0.037,0.081,0.081,0.04,0.013,0.01,0.002,12.06,
6/6/2016 0:00,11,0.3,1.7,26.96,100,27.08,25.46,31.51,6/6/2016 12:15,100,6/6/2016 0:00,31.61,6/6/2016 12:41,1.878,6/6/2016 17:33,24.28,6/6/2016 0:04,68.48,6/6/2016 12:02,24.4,6/6/2016 3:51,0,6/6/2016 0:00,0.206,8.89501,373,32217.21,764.6,2.158,2.16,0.318,570.6,0.208,141,49.3,0.255,0.019,0.027,0.034,0.063,0.028,0.016,0.013,0.008,12.07,
6/7/2016 0:00,12,0,1.695,27.13,99.4,27.24,25.46,31.14,6/7/2016 13:12,100,6/7/2016 0:00,31.27,6/7/2016 13:12,2.757,6/7/2016 13:24,24.55,6/7/2016 4:45,71.8,6/7/2016 12:43,24.65,6/7/2016 4:49,0,6/7/2016 0:00,0.187,8.06675,341.3,29480.14,765.1,2.101,2.138,0.289,522.7,0.304,140,52.21,0.361,0.03,0.041,0.051,0.093,0.041,0.019,0.017,0.011,12.07,
6/8/2016 0:00,13,9,1.714,26.11,97,26.26,25.46,29.01,6/8/2016 15:03,100,6/8/2016 3:03,29.39,6/8/2016 15:02,2.996,6/8/2016 5:18,23.09,6/8/2016 6:57,82.3,6/8/2016 15:08,23.29,6/8/2016 6:47,0,6/8/2016 0:01,0.103,4.452116,192.6,16639.59,765.5,1.501,1.523,0.136,254,0.203,152.7,43.64,0.256,0.014,0.016,0.038,0.068,0.034,0.013,0.012,0.006,12.07,
